"Pin Information for the Stratix® V 5SGSD3 Device 
Version 1.1 
7C	VREFB7CN0	IO			DIFFIO_TX_T48p	DIFFOUT_T48p	F14	DQ16T	DQ6T	DQ3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T48n	DIFFOUT_T48n	E14	DQ16T	DQ6T	DQ3T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T49p	DIFFOUT_T49p	M12	DQ17T	DQ7T	DQ4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T49n	DIFFOUT_T49n	L11	DQ17T	DQ7T	DQ4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T50p	DIFFOUT_T50p	N11	DQ17T	DQ7T	DQ4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T50n	DIFFOUT_T50n	P11	DQ17T	DQ7T	DQ4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T51p	DIFFOUT_T51p	N12	DQS17T	DQS7T/CQ7T	DQ4T	DQ1T/CQn1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T51n	DIFFOUT_T51n	N13	DQSn17T	DQSn7T/DQ7T	DQ4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T52p	DIFFOUT_T52p	H11	DQ18T	DQ7T	DQ4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T52n	DIFFOUT_T52n	G12	DQ18T	DQ7T	DQ4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T53p	DIFFOUT_T53p	K12	DQS18T	DQ7T/CQn7T	DQS4T/CQ4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T53n	DIFFOUT_T53n	J12	DQSn18T	DQ7T	DQSn4T/DQ4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T54p	DIFFOUT_T54p	L12	DQ18T	DQ7T	DQ4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T54n	DIFFOUT_T54n	L13	DQ18T	DQ7T	DQ4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T55p	DIFFOUT_T55p	H13	DQ19T	DQ8T	DQ4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T55n	DIFFOUT_T55n	G13	DQ19T	DQ8T	DQ4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T56p	DIFFOUT_T56p	H14	DQ19T	DQ8T	DQ4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T56n	DIFFOUT_T56n	G14	DQ19T	DQ8T	DQ4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T57p	DIFFOUT_T57p	J14	DQS19T	DQS8T/CQ8T	DQ4T/CQn4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T57n	DIFFOUT_T57n	J13	DQSn19T	DQSn8T/DQ8T	DQ4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T58p	DIFFOUT_T58p	H16	DQ20T	DQ8T	DQ4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T58n	DIFFOUT_T58n	G16	DQ20T	DQ8T	DQ4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T59p	DIFFOUT_T59p	J15	DQS20T	DQ8T/CQn8T	DQ4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_RX_T59n	DIFFOUT_T59n	K15	DQSn20T	DQ8T	DQ4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T60p	DIFFOUT_T60p	K14	DQ20T	DQ8T	DQ4T	DQ1T									
7C	VREFB7CN0	IO			DIFFIO_TX_T60n	DIFFOUT_T60n	K13	DQ20T	DQ8T	DQ4T	DQ1T									
7D	VREFB7DN0	IO			DIFFIO_RX_T61p	DIFFOUT_T61p	A16	DQ21T	DQ9T	DQ5T										
7D	VREFB7DN0	IO			DIFFIO_RX_T61n	DIFFOUT_T61n	A17	DQ21T	DQ9T	DQ5T										
7D	VREFB7DN0	IO			DIFFIO_TX_T62p	DIFFOUT_T62p	C17	DQ21T	DQ9T	DQ5T										
7D	VREFB7DN0	IO			DIFFIO_TX_T62n	DIFFOUT_T62n	B17	DQ21T	DQ9T	DQ5T										
7D	VREFB7DN0	IO			DIFFIO_RX_T63p	DIFFOUT_T63p	D18	DQS21T	DQS9T/CQ9T	DQ5T										
7D	VREFB7DN0	IO			DIFFIO_RX_T63n	DIFFOUT_T63n	E19	DQSn21T	DQSn9T/DQ9T	DQ5T										
7D	VREFB7DN0	IO			DIFFIO_TX_T64p	DIFFOUT_T64p	B19	DQ22T	DQ9T	DQ5T										
7D	VREFB7DN0	IO			DIFFIO_TX_T64n	DIFFOUT_T64n	A19	DQ22T	DQ9T	DQ5T										
7D	VREFB7DN0	IO			DIFFIO_RX_T65p	DIFFOUT_T65p	D19	DQS22T	DQ9T/CQn9T	DQS5T/CQ5T										
7D	VREFB7DN0	IO			DIFFIO_RX_T65n	DIFFOUT_T65n	C19	DQSn22T	DQ9T	DQSn5T/DQ5T										
7D	VREFB7DN0	IO			DIFFIO_TX_T66p	DIFFOUT_T66p	B20	DQ22T	DQ9T	DQ5T										
7D	VREFB7DN0	IO			DIFFIO_TX_T66n	DIFFOUT_T66n	A20	DQ22T	DQ9T	DQ5T										
7D	VREFB7DN0	IO	CLK19p		DIFFIO_RX_T67p	DIFFOUT_T67p	J19	DQ23T	DQ10T	DQ5T										
7D	VREFB7DN0	IO	CLK19n		DIFFIO_RX_T67n	DIFFOUT_T67n	J18	DQ23T	DQ10T	DQ5T										
7D	VREFB7DN0	IO			DIFFIO_TX_T68p	DIFFOUT_T68p	J16	DQ23T	DQ10T	DQ5T										
7D	VREFB7DN0	IO			DIFFIO_TX_T68n	DIFFOUT_T68n	K16	DQ23T	DQ10T	DQ5T										
7D	VREFB7DN0	IO	CLK18p		DIFFIO_RX_T69p	DIFFOUT_T69p	H19	DQS23T	DQS10T/CQ10T	DQ5T/CQn5T										
7D	VREFB7DN0	IO	CLK18n		DIFFIO_RX_T69n	DIFFOUT_T69n	G19	DQSn23T	DQSn10T/DQ10T	DQ5T										
7D	VREFB7DN0	IO			DIFFIO_TX_T70p	DIFFOUT_T70p	H17	DQ24T	DQ10T	DQ5T										
7D	VREFB7DN0	IO			DIFFIO_TX_T70n	DIFFOUT_T70n	G17	DQ24T	DQ10T	DQ5T										
7D	VREFB7DN0	IO	"FPLL_TC_CLKOUT2,FPLL_TC_FBp,FPLL_TC_FB1"		DIFFIO_RX_T71p	DIFFOUT_T71p	E17	DQS24T	DQ10T/CQn10T	DQ5T										
7D	VREFB7DN0	IO	"FPLL_TC_CLKOUT3,FPLL_TC_FBn"		DIFFIO_RX_T71n	DIFFOUT_T71n	F17	DQSn24T	DQ10T	DQ5T										
7D	VREFB7DN0	IO	"FPLL_TC_CLKOUT0,FPLL_TC_CLKOUTp,FPLL_TC_FB0"		DIFFIO_TX_T72p	DIFFOUT_T72p	F18	DQ24T	DQ10T	DQ5T										
7D	VREFB7DN0	IO	"FPLL_TC_CLKOUT1,FPLL_TC_CLKOUTn"		DIFFIO_TX_T72n	DIFFOUT_T72n	E18	DQ24T	DQ10T	DQ5T										
7D	VREFB7DN0	IO			DIFFIO_RX_T73p	DIFFOUT_T73p	J21	DQ25T	DQ11T											
7D	VREFB7DN0	IO			DIFFIO_RX_T73n	DIFFOUT_T73n	J22	DQ25T	DQ11T											
7D	VREFB7DN0	IO			DIFFIO_TX_T74p	DIFFOUT_T74p	K21	DQ25T	DQ11T											
7D	VREFB7DN0	IO			DIFFIO_TX_T74n	DIFFOUT_T74n	J20	DQ25T	DQ11T											
7D	VREFB7DN0	IO			DIFFIO_RX_T75p	DIFFOUT_T75p	G21	DQS25T	DQS11T/CQ11T											
7D	VREFB7DN0	IO			DIFFIO_RX_T75n	DIFFOUT_T75n	F21	DQSn25T	DQSn11T/DQ11T											
7D	VREFB7DN0	IO			DIFFIO_TX_T76p	DIFFOUT_T76p	H20	DQ26T	DQ11T											
7D	VREFB7DN0	IO			DIFFIO_TX_T76n	DIFFOUT_T76n	G20	DQ26T	DQ11T											
7D	VREFB7DN0	IO			DIFFIO_RX_T77p	DIFFOUT_T77p	E21	DQS26T	DQ11T/CQn11T											
7D	VREFB7DN0	IO			DIFFIO_RX_T77n	DIFFOUT_T77n	D21	DQSn26T	DQ11T											
7D	VREFB7DN0	IO			DIFFIO_TX_T78p	DIFFOUT_T78p	F20	DQ26T	DQ11T											
7D	VREFB7DN0	IO			DIFFIO_TX_T78n	DIFFOUT_T78n	E20	DQ26T	DQ11T											
8D	VREFB8DN0	IO	CLK17p		DIFFIO_RX_T85p	DIFFOUT_T85p	A21	DQ29T	DQ12T	DQ6T										
8D	VREFB8DN0	IO	CLK17n		DIFFIO_RX_T85n	DIFFOUT_T85n	A22	DQ29T	DQ12T	DQ6T										
8D	VREFB8DN0	IO			DIFFIO_TX_T86p	DIFFOUT_T86p	C21	DQ29T	DQ12T	DQ6T										
8D	VREFB8DN0	IO			DIFFIO_TX_T86n	DIFFOUT_T86n	B22	DQ29T	DQ12T	DQ6T										
8D	VREFB8DN0	IO	CLK16p		DIFFIO_RX_T87p	DIFFOUT_T87p	B23	DQS29T	DQS12T/CQ12T	DQ6T										
8D	VREFB8DN0	IO	CLK16n		DIFFIO_RX_T87n	DIFFOUT_T87n	A23	DQSn29T	DQSn12T/DQ12T	DQ6T										
8D	VREFB8DN0	IO			DIFFIO_TX_T88p	DIFFOUT_T88p	E24	DQ30T	DQ12T	DQ6T										
8D	VREFB8DN0	IO			DIFFIO_TX_T88n	DIFFOUT_T88n	E23	DQ30T	DQ12T	DQ6T										
8D	VREFB8DN0	IO			DIFFIO_RX_T89p	DIFFOUT_T89p	D22	DQS30T	DQ12T/CQn12T	DQS6T/CQ6T										
8D	VREFB8DN0	IO			DIFFIO_RX_T89n	DIFFOUT_T89n	C22	DQSn30T	DQ12T	DQSn6T/DQ6T										
8D	VREFB8DN0	IO			DIFFIO_TX_T90p	DIFFOUT_T90p	C23	DQ30T	DQ12T	DQ6T										
8D	VREFB8DN0	IO			DIFFIO_TX_T90n	DIFFOUT_T90n	D24	DQ30T	DQ12T	DQ6T										
8D	VREFB8DN0	IO			DIFFIO_RX_T91p	DIFFOUT_T91p	M24	DQ31T	DQ13T	DQ6T										
8D	VREFB8DN0	IO			DIFFIO_RX_T91n	DIFFOUT_T91n	M23	DQ31T	DQ13T	DQ6T										
8D	VREFB8DN0	IO			DIFFIO_TX_T92p	DIFFOUT_T92p	M22	DQ31T	DQ13T	DQ6T										
8D	VREFB8DN0	IO			DIFFIO_TX_T92n	DIFFOUT_T92n	L22	DQ31T	DQ13T	DQ6T										
8D	VREFB8DN0	IO			DIFFIO_RX_T93p	DIFFOUT_T93p	L23	DQS31T	DQS13T/CQ13T	DQ6T/CQn6T										
8D	VREFB8DN0	IO			DIFFIO_RX_T93n	DIFFOUT_T93n	K22	DQSn31T	DQSn13T/DQ13T	DQ6T										
8D	VREFB8DN0	IO			DIFFIO_TX_T94p	DIFFOUT_T94p	H22	DQ32T	DQ13T	DQ6T										
8D	VREFB8DN0	IO			DIFFIO_TX_T94n	DIFFOUT_T94n	G22	DQ32T	DQ13T	DQ6T										
8D	VREFB8DN0	IO			DIFFIO_RX_T95p	DIFFOUT_T95p	F23	DQS32T	DQ13T/CQn13T	DQ6T										
8D	VREFB8DN0	IO			DIFFIO_RX_T95n	DIFFOUT_T95n	E22	DQSn32T	DQ13T	DQ6T										
8D	VREFB8DN0	IO			DIFFIO_TX_T96p	DIFFOUT_T96p	H23	DQ32T	DQ13T	DQ6T										
8D	VREFB8DN0	IO			DIFFIO_TX_T96n	DIFFOUT_T96n	G23	DQ32T	DQ13T	DQ6T										
8C	VREFB8CN0	IO			DIFFIO_RX_T97p	DIFFOUT_T97p	A26	DQ33T	DQ14T	DQ7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T97n	DIFFOUT_T97n	A25	DQ33T	DQ14T	DQ7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T98p	DIFFOUT_T98p	C25	DQ33T	DQ14T	DQ7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T98n	DIFFOUT_T98n	B25	DQ33T	DQ14T	DQ7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T99p	DIFFOUT_T99p	B26	DQS33T	DQS14T/CQ14T	DQ7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T99n	DIFFOUT_T99n	C27	DQSn33T	DQSn14T/DQ14T	DQ7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T100p	DIFFOUT_T100p	B28	DQ34T	DQ14T	DQ7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T100n	DIFFOUT_T100n	A28	DQ34T	DQ14T	DQ7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T101p	DIFFOUT_T101p	E27	DQS34T	DQ14T/CQn14T	DQS7T/CQ7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T101n	DIFFOUT_T101n	D27	DQSn34T	DQ14T	DQSn7T/DQ7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T102p	DIFFOUT_T102p	C28	DQ34T	DQ14T	DQ7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T102n	DIFFOUT_T102n	D28	DQ34T	DQ14T	DQ7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T103p	DIFFOUT_T103p	L24	DQ35T	DQ15T	DQ7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T103n	DIFFOUT_T103n	K24	DQ35T	DQ15T	DQ7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T104p	DIFFOUT_T104p	K25	DQ35T	DQ15T	DQ7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T104n	DIFFOUT_T104n	J24	DQ35T	DQ15T	DQ7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T105p	DIFFOUT_T105p	J25	DQS35T	DQS15T/CQ15T	DQ7T/CQn7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T105n	DIFFOUT_T105n	J26	DQSn35T	DQSn15T/DQ15T	DQ7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T106p	DIFFOUT_T106p	L25	DQ36T	DQ15T	DQ7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T106n	DIFFOUT_T106n	L26	DQ36T	DQ15T	DQ7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T107p	DIFFOUT_T107p	P25	DQS36T	DQ15T/CQn15T	DQ7T	DQS2T/CQ2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T107n	DIFFOUT_T107n	P26	DQSn36T	DQ15T	DQ7T	DQSn2T/DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T108p	DIFFOUT_T108p	N26	DQ36T	DQ15T	DQ7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T108n	DIFFOUT_T108n	M26	DQ36T	DQ15T	DQ7T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T109p	DIFFOUT_T109p	K27	DQ37T	DQ16T	DQ8T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T109n	DIFFOUT_T109n	J27	DQ37T	DQ16T	DQ8T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T110p	DIFFOUT_T110p	H25	DQ37T	DQ16T	DQ8T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T110n	DIFFOUT_T110n	G25	DQ37T	DQ16T	DQ8T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T111p	DIFFOUT_T111p	G26	DQS37T	DQS16T/CQ16T	DQ8T	DQ2T/CQn2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T111n	DIFFOUT_T111n	G27	DQSn37T	DQSn16T/DQ16T	DQ8T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T112p	DIFFOUT_T112p	L27	DQ38T	DQ16T	DQ8T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T112n	DIFFOUT_T112n	M27	DQ38T	DQ16T	DQ8T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T113p	DIFFOUT_T113p	K28	DQS38T	DQ16T/CQn16T	DQS8T/CQ8T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T113n	DIFFOUT_T113n	J28	DQSn38T	DQ16T	DQSn8T/DQ8T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T114p	DIFFOUT_T114p	L28	DQ38T	DQ16T	DQ8T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T114n	DIFFOUT_T114n	L29	DQ38T	DQ16T	DQ8T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T115p	DIFFOUT_T115p	G24	DQ39T	DQ17T	DQ8T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T115n	DIFFOUT_T115n	F24	DQ39T	DQ17T	DQ8T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T116p	DIFFOUT_T116p	F26	DQ39T	DQ17T	DQ8T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T116n	DIFFOUT_T116n	E26	DQ39T	DQ17T	DQ8T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T117p	DIFFOUT_T117p	E25	DQS39T	DQS17T/CQ17T	DQ8T/CQn8T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T117n	DIFFOUT_T117n	D25	DQSn39T	DQSn17T/DQ17T	DQ8T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T118p	DIFFOUT_T118p	H28	DQ40T	DQ17T	DQ8T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T118n	DIFFOUT_T118n	G28	DQ40T	DQ17T	DQ8T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T119p	DIFFOUT_T119p	F27	DQS40T	DQ17T/CQn17T	DQ8T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_RX_T119n	DIFFOUT_T119n	E28	DQSn40T	DQ17T	DQ8T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T120p	DIFFOUT_T120p	J29	DQ40T	DQ17T	DQ8T	DQ2T									
8C	VREFB8CN0	IO			DIFFIO_TX_T120n	DIFFOUT_T120n	H29	DQ40T	DQ17T	DQ8T	DQ2T									
8A	VREFB8AN0	IO	CLK23p		DIFFIO_RX_T145p	DIFFOUT_T145p	B29	DQ49T	DQ18T	DQ9T										
8A	VREFB8AN0	IO	CLK23n		DIFFIO_RX_T145n	DIFFOUT_T145n	A29	DQ49T	DQ18T	DQ9T										
8A	VREFB8AN0	IO			DIFFIO_TX_T146p	DIFFOUT_T146p	A31	DQ49T	DQ18T	DQ9T										
8A	VREFB8AN0	IO			DIFFIO_TX_T146n	DIFFOUT_T146n	A32	DQ49T	DQ18T	DQ9T										
8A	VREFB8AN0	IO	CLK22p		DIFFIO_RX_T147p	DIFFOUT_T147p	B32	DQS49T	DQS18T/CQ18T	DQ9T										
8A	VREFB8AN0	IO	CLK22n		DIFFIO_RX_T147n	DIFFOUT_T147n	A33	DQSn49T	DQSn18T/DQ18T	DQ9T										
8A	VREFB8AN0	IO			DIFFIO_TX_T148p	DIFFOUT_T148p	C31	DQ50T	DQ18T	DQ9T										
8A	VREFB8AN0	IO			DIFFIO_TX_T148n	DIFFOUT_T148n	B31	DQ50T	DQ18T	DQ9T										
8A	VREFB8AN0	IO	"FPLL_TL_CLKOUT2,FPLL_TL_FBp,FPLL_TL_FB1"		DIFFIO_RX_T149p	DIFFOUT_T149p	C34	DQS50T	DQ18T/CQn18T	DQS9T/CQ9T										
8A	VREFB8AN0	IO	"FPLL_TL_CLKOUT3,FPLL_TL_FBn"		DIFFIO_RX_T149n	DIFFOUT_T149n	B34	DQSn50T	DQ18T	DQSn9T/DQ9T										
8A	VREFB8AN0	IO	"FPLL_TL_CLKOUT0,FPLL_TL_CLKOUTp,FPLL_TL_FB0"		DIFFIO_TX_T150p	DIFFOUT_T150p	C32	DQ50T	DQ18T	DQ9T										
8A	VREFB8AN0	IO	"FPLL_TL_CLKOUT1,FPLL_TL_CLKOUTn"		DIFFIO_TX_T150n	DIFFOUT_T150n	C33	DQ50T	DQ18T	DQ9T										
8A	VREFB8AN0	IO	CLK21p		DIFFIO_RX_T151p	DIFFOUT_T151p	E30	DQ51T	DQ19T	DQ9T										
8A	VREFB8AN0	IO	CLK21n		DIFFIO_RX_T151n	DIFFOUT_T151n	D30	DQ51T	DQ19T	DQ9T										
8A	VREFB8AN0	IO			DIFFIO_TX_T152p	DIFFOUT_T152p	F30	DQ51T	DQ19T	DQ9T										
8A	VREFB8AN0	IO			DIFFIO_TX_T152n	DIFFOUT_T152n	E29	DQ51T	DQ19T	DQ9T										
8A	VREFB8AN0	IO	CLK20p		DIFFIO_RX_T153p	DIFFOUT_T153p	E31	DQS51T	DQS19T/CQ19T	DQ9T/CQn9T										
8A	VREFB8AN0	IO	CLK20n		DIFFIO_RX_T153n	DIFFOUT_T153n	D31	DQSn51T	DQSn19T/DQ19T	DQ9T										
8A	VREFB8AN0	IO			DIFFIO_TX_T154p	DIFFOUT_T154p	E32	DQ52T	DQ19T	DQ9T										
8A	VREFB8AN0	IO			DIFFIO_TX_T154n	DIFFOUT_T154n	D33	DQ52T	DQ19T	DQ9T										
8A	VREFB8AN0	IO			DIFFIO_RX_T155p	DIFFOUT_T155p	F32	DQS52T	DQ19T/CQn19T	DQ9T										
8A	VREFB8AN0	IO	RZQ_5		DIFFIO_RX_T155n	DIFFOUT_T155n	F31	DQSn52T	DQ19T	DQ9T										
8A	VREFB8AN0	IO			DIFFIO_TX_T156p	DIFFOUT_T156p	D34	DQ52T	DQ19T	DQ9T										
8A	VREFB8AN0	IO			DIFFIO_TX_T156n	DIFFOUT_T156n	E34	DQ52T	DQ19T	DQ9T										
		GND					AA31													
		GND					AA32													
		GND					AB33													
		GND					AB34													
		GND					AC31													
		GND					AC32													
		GND					AD33													
		GND					AD34													
		GND					AE31													
		GND					AE32													
		GND					AF33													
		GND					AF34													
		GND					AG31													
		GND					AG32													
		GND					AH33													
		GND					AH34													
		GND					AJ31													
		GND					AJ32													
		GND					AK33													
		GND					AK34													
		GND					AL31													
		GND					AL32													
		GND					AM32													
		GND					AM33													
		GND					AM34													
		GND					F33													
		GND					F34													
		GND					G31													
		GND					G32													
		GND					G33													
		GND					H33													
		GND					H34													
		GND					J31													
		GND					J32													
		GND					K33													
		GND					K34													
		GND					L31													
		GND					L32													
		GND					M33													
		GND					M34													
		GND					N31													
		GND					N32													
		GND					P27													
		GND					P29													
		GND					P33													
		GND					P34													
		GND					R31													
		GND					R32													
		GND					T28													
		GND					T30													
		GND					T33													
		GND					T34													
		GND					U31													
		GND					U32													
		GND					V29													
		GND					V33													
		GND					V34													
		GND					W31													
		GND					W32													
		GND					Y28													
		GND					Y30													
		GND					Y33													
		GND					Y34													
		GND					AA3													
		GND					AA4													
		GND					AB1													
		GND					AB2													
		GND					AC3													
		GND					AC4													
		GND					AD1													
		GND					AD2													
		GND					AE3													
		GND					AE4													
		GND					AF1													
		GND					AF2													
		GND					AG3													
		GND					AG4													
		GND					AH1													
		GND					AH2													
		GND					AJ3													
		GND					AJ4													
		GND					AK1													
		GND					AK2													
		GND					AL3													
		GND					AL4													
		GND					AM1													
		GND					AM2													
		GND					AM3													
		GND					F1													
		GND					F2													
		GND					G2													
		GND					G3													
		GND					G4													
		GND					H1													
		GND					H2													
		GND					J3													
		GND					J4													
		GND					K1													
		GND					K2													
		GND					L3													
		GND					L4													
		GND					M1													
		GND					M2													
		GND					N3													
		GND					N4													
		GND					P1													
		GND					P2													
		GND					P6													
		GND					R3													
		GND					R4													
		GND					T1													
		GND					T2													
		GND					T5													
		GND					T7													
		GND					U3													
		GND					U4													
		GND					U8													
		GND					V1													
		GND					V2													
		GND					V6													
		GND					W3													
		GND					W4													
		GND					Y1													
		GND					Y2													
		GND					Y5													
		GND					Y7													
		GND					AA11													
		GND					AA16													
		GND					AA19													
		GND					AA23													
		GND					AA26													
		GND					AA7													
		GND					AB17													
		GND					AB30													
		GND					AB5													
		GND					AC10													
		GND					AC13													
		GND					AC16													
		GND					AC19													
		GND					AC22													
		GND					AC25													
		GND					AC7													
		GND					AD30													
		GND					AD5													
		GND					AE12													
		GND					AE15													
		GND					AE18													
		GND					AE21													
		GND					AE24													
		GND					AE27													
		GND					AE6													
		GND					AE9													
		GND					AF30													
		GND					AF5													
		GND					AG11													
		GND					AG14													
		GND					AG17													
		GND					AG20													
		GND					AG23													
		GND					AG26													
		GND					AG29													
		GND					AG8													
		GND					AH30													
		GND					AH5													
		GND					AJ10													
		GND					AJ13													
		GND					AJ16													
		GND					AJ19													
		GND					AJ22													
		GND					AJ25													
		GND					AJ28													
		GND					AJ7													
		GND					AK30													
		GND					AK5													
		GND					AL12													
		GND					AL15													
		GND					AL18													
		GND					AL21													
		GND					AL24													
		GND					AL27													
		GND					AL6													
		GND					AL9													
		GND					AN11													
		GND					AN14													
		GND					AN17													
		GND					AN20													
		GND					AN23													
		GND					AN26													
		GND					AN29													
		GND					AN32													
		GND					AN5													
		GND					AN8													
		GND					B12													
		GND					B15													
		GND					B18													
		GND					B21													
		GND					B24													
		GND					B27													
		GND					B3													
		GND					B30													
		GND					B33													
		GND					B6													
		GND					B9													
		GND					C1													
		GND					D11													
		GND					D14													
		GND					D17													
		GND					D2													
		GND					D20													
		GND					D23													
		GND					D26													
		GND					D29													
		GND					D32													
		GND					D5													
		GND					D8													
		GND					E33													
		GND					F10													
		GND					F13													
		GND					F16													
		GND					F19													
		GND					F22													
		GND					F25													
		GND					F28													
		GND					F7													
		GND					G30													
		GND					H12													
		GND					H15													
		GND					H18													
		GND					H21													
		GND					H24													
		GND					H27													
		GND					H30													
		GND					H5													
		GND					H6													
		GND					H9													
		GND					K11													
		GND					K23													
		GND					K26													
		GND					K29													
		GND					K30													
		GND					K5													
		GND					K8													
		GND					L14													
		GND					L16													
		GND					L18													
		GND					L20													
		GND					L30													
		GND					M10													
		GND					M13													
		GND					M17													
		GND					M21													
		GND					M25													
		GND					M28													
		GND					M29													
		GND					M30													
		GND					M5													
		GND					M7													
		GND					N15													
		GND					N20													
		GND					N22													
		GND					N27													
		GND					N8													
		GND					P14													
		GND					P18													
		GND					P23													
		GND					P8													
		GND					P9													
		GND					R12													
		GND					R17													
		GND					R21													
		GND					R25													
		GND					T11													
		GND					T15													
		GND					T26													
		GND					U23													
		GND					U27													
		GND					V12													
		GND					V14													
		GND					V16													
		GND					V18													
		GND					V20													
		GND					V26													
		GND					V9													
		GND					W23													
		GND					Y13													
		GND					Y15													
		GND					Y20													
		GND					Y8													
		GND					U17													
		VCC					L15													
		VCC					L17													
		VCC					L19													
		VCC					L21													
		VCC					V15													
		VCC					V17													
		VCC					V19													
		VCC					V21													
		VCC					M14													
		VCC					M15													
		VCC					M16													
		VCC					M18													
		VCC					M19													
		VCC					M20													
		VCC					N14													
		VCC					N16													
		VCC					N17													
		VCC					N18													
		VCC					N19													
		VCC					N21													
		VCC					P15													
		VCC					P16													
		VCC					P17													
		VCC					P19													
		VCC					P20													
		VCC					P21													
		VCC					R14													
		VCC					R15													
		VCC					R16													
		VCC					R18													
		VCC					R19													
		VCC					R20													
		VCC					T14													
		VCC					T16													
		VCC					T19													
		VCC					T20													
		VCC					T21													
		VCC					U14													
		VCC					U15													
		VCC					U16													
		VCC					U18													
